feature 1,feature 2,class
-1.8098893494082626,0.031227916466224886,1.0
-1.8611457623716579,3.1808760139487657,1.0
-2.2169268545068492,2.712565558096036,0.0
6.2184555893312465,-6.153727723011743,1.0
9.374406009763582,-1.316620898398229,0.0
-2.38848134271848,-1.7549685108054076,1.0
-2.3873199526407345,0.06529743321408099,1.0
-1.1669654567397907,0.4663428518738656,1.0
-2.908141010289174,-1.317046804823848,1.0
0.2735244898686761,3.057731497561538,0.0
-1.407513170239559,-0.7868163266281583,1.0
-2.406705351045645,-1.9572145241315906,1.0
-1.8205422555453457,0.32899511066561665,1.0
-2.274125979796783,0.9119628877105448,0.0
-1.231732158500212,0.8404344535591508,1.0
0.05349617391789965,3.3565840439457517,0.0
-4.169447326545476,-5.810389228295523,1.0
-1.1588786476557011,0.8274559772949276,1.0
-3.021369702653227,-4.9102878687716425,0.0
-2.5872151741972753,-1.335202543132894,0.0
-0.872634749963734,1.5035293725081456,0.0
-2.273230133986144,0.4559037992174684,0.0
1.4885352466351884,0.9555236299699046,0.0
-2.0686181503560848,-0.7555810019276418,0.0
6.541710425562691,-4.102010004199427,0.0
-2.1566566492768895,-2.9405660731327887,0.0
-3.004638501484241,0.06488376919358191,1.0
-1.7916555828931429,0.4078761041130441,1.0
5.384667401106223,-2.770347491530583,0.0
-2.369900648385824,0.20653837939138886,0.0
-0.888252855704148,1.7107620690753624,0.0
-3.0928384175413797,-0.1195827654414201,0.0
8.027474283939338,0.12899730332154535,0.0
-2.3788665153776063,0.5107322881036168,1.0
-1.5335907349971687,0.13303975715259828,1.0
-0.9118045432782953,-0.03991642478027123,0.0
-1.9417150733507802,0.4580347136882767,0.0
-3.8434064065106264,-0.10768002171307763,0.0
-3.0625111209165614,-0.978340461185132,0.0
-1.023977523266282,1.4977529945193744,0.0
-1.373375881700059,0.3807853659529844,0.0
6.256185790630362,-4.22910392263667,1.0
-2.4948067326908476,-0.1896987066295873,1.0
-1.6034724441824697,-0.4037634390734373,0.0
-1.1675567968319887,0.48138470154439617,0.0
-1.0931289908410857,0.4089297441671607,0.0
1.0326869535539562,0.5555179582158097,1.0
-1.1096979827411146,2.499080857392877,1.0
6.746228481542905,-3.7113138094521663,1.0
2.2486686261183992,2.205689380832747,0.0
-3.301422726816367,-5.103112244495419,1.0
0.2540917311191686,3.482703821205108,1.0
-1.624999530587415,2.9690375852002,1.0
-1.1319732753953529,2.488437045287018,1.0
-3.1400938812023753,-0.7855412773357356,0.0
8.400235835316247,1.3940254337405678,0.0
-2.099891785226205,0.5585523343045001,1.0
-1.7174034872617103,-0.6496209614898928,1.0
9.303028346799907,3.821319538217203,0.0
1.243357945700549,-0.19570420664029317,1.0
5.686813708107896,-3.3058568055920783,1.0
0.13836193323194462,5.3186465264518645,0.0
0.7741614724630088,0.5434261608996968,0.0
-2.9936597873666235,-0.8787781431813586,0.0
6.476322852283005,-4.732311301349494,1.0
9.12683440964537,-3.206582447148595,1.0
-2.643590528217528,-1.8374792987192397,0.0
-3.229115219888292,0.12533520371997126,1.0
0.18827325173699358,7.03735398705802,1.0
-1.8332480035345808,-2.7595811378081176,0.0
-0.6959651748493361,1.6809686427561745,0.0
2.093380675180866,2.2916465122134286,1.0
9.017880310981134,-1.7117084722620306,0.0
-2.0324991106251664,1.1872572592060044,1.0
-0.40869465347643574,3.5992284451666117,0.0
-3.4046104177555794,-5.824620024099389,1.0
6.516381477328816,-3.0956446278105947,1.0
-2.6965484186587716,-0.28306796604741147,1.0
5.905543670380711,-4.325141831048226,1.0
-1.4537257836702886,-0.20062785306969047,1.0
-0.698738484126527,1.8161778995629023,0.0
-2.391103074278922,-1.7569384942185033,1.0
-1.4107457235609298,0.6887439426713733,1.0
-3.019929174051723,0.522028560404792,0.0
-0.8655964232855698,1.4148998668228647,0.0
-1.4170705009773648,3.4268195996096247,1.0
-2.013008792627362,0.6650861572537419,1.0
-2.1635142428096956,2.055280492886786,1.0
-2.741210426459641,-0.877025636605269,0.0
1.5221536583078057,7.770363581505008,0.0
-0.7293838021503016,1.240256733849423,1.0
-3.762487120113352,-5.320119427998261,1.0
-0.9300320671385633,0.980434707357389,1.0
-1.158655818031785,0.22442477249190512,1.0
-2.728446123090462,-0.9918963204091953,1.0
0.5752603987324996,6.5143588796832415,0.0
-2.7911148303113857,0.20094795070424679,0.0
-2.4187216590492606,-0.8904584344262756,0.0
-2.974785239351168,-3.868431713066156,0.0
-3.117110936394104,-5.119121822575453,0.0
-2.1869631869979687,0.2749003442914172,1.0
6.315761802057184,-5.1346058083555866,0.0
-1.5611248790806938,0.6193464789271459,1.0
-3.227881595056001,-5.54887625135522,1.0
-0.5844083636341844,0.5235345380256453,1.0
-3.321618457491428,-4.086101155333672,1.0
6.589042902706439,1.0527974189661797,1.0
-2.5128556289058803,-0.9316866457629845,0.0
-1.5317373537004768,2.266180179806373,0.0
6.584617085002141,-5.3644010812361405,1.0
-3.1753728060180952,-5.518320990981615,1.0
-5.848812618694084,-9.300103446813226,1.0
-0.8712642126582868,0.7134130972800516,1.0
0.14667258547364698,2.711397305982316,0.0
-2.1073044656308912,-0.9999801596953308,1.0
0.6943531797075121,1.3821598169888858,1.0
1.9845658932362062,8.731560250168267,1.0
1.9499503839307062,8.64581265242191,1.0
-3.786370529059888,-4.053545715290504,0.0
-2.4859437937950375,-0.5102325350029059,1.0
-2.487746489319492,-0.6091798254397587,1.0
-2.989477208774019,0.4922056129732236,1.0
9.25963591685536,-1.3591459035058178,0.0
-2.7401318325060884,0.6824290422640721,0.0
6.794057645857,-3.3217886082127106,1.0
6.40327971063999,-5.282877481660956,1.0
-0.9712638863348146,0.5002736254837584,1.0
-1.6907136079300698,0.6824748458409255,1.0
-4.5398738519236295,-7.874565484378538,1.0
-2.689426908068071,-0.36217107110967034,0.0
8.010292261911339,0.7184127418657279,0.0
8.715890030840518,-3.050832780829506,0.0
-1.7921633622404098,1.0386707341808066,1.0
-2.6677298534848464,0.49578328999452087,1.0
0.4713529217628155,1.533442126776728,0.0
-1.251772206974395,-0.11028046768889864,0.0
-3.703656785466142,-0.8947664586113696,0.0
6.777004809485323,-4.372107065090943,0.0
2.1194251808153592,2.257619435269342,0.0
-1.9995329434647406,0.13913437841774529,0.0
-2.3670252009098722,-1.9073530783663297,0.0
-0.8493631268229174,-0.19866403903682778,0.0
0.07273147574554115,4.583946742559325,0.0
-1.1217770275357908,3.3373954938901216,0.0
-2.212081739665466,-0.5002088841962405,0.0
6.415347088031836,-3.579974790164504,1.0
-0.9217847398578125,-0.3945952201518441,0.0
-2.2648333417544877,1.228229367461449,1.0
-1.7435219925988106,-0.9821993862123942,0.0
1.47858206993575,7.746938246853692,0.0
-1.787834981356056,2.398625381104784,1.0
-3.53588001297802,-0.7285520447079841,0.0
5.6741437906576735,-3.362869882914221,1.0
-1.4669807587108377,2.0817637533037106,1.0
-3.263555800073969,-1.7706180483795875,0.0
-0.7962396473148496,1.1356584304398296,1.0
8.248669862369455,0.9299238637955338,0.0
-2.3803777642688875,0.3979141080239771,0.0
7.1679869505536065,-3.37747535941246,0.0
-3.349768912365639,-1.6062601607035967,0.0
2.293293327658897,9.83672728051195,1.0
1.9781054117421806,3.1578067481719154,1.0
-2.141674636126356,0.5401583765044802,1.0
6.3498840424584255,-5.306627514551788,1.0
1.8624339032275323,8.224138817372015,1.0
1.950357792111646,2.122186558705758,0.0
-3.0721910776450914,-0.5322716340671225,0.0
8.737428523742283,-3.6332973264449944,0.0
-4.270909028111618,-4.585086246680335,0.0
-2.85170898581441,1.555826623580047,1.0
-3.558667813748572,-2.7742000370520197,1.0
6.210857926556483,-3.987364571618437,1.0
-3.114927899423716,0.42393898157594756,1.0
-2.6159395146372444,-1.6331849125371214,1.0
-0.4501804997120969,1.2410400193708406,1.0
-5.7969122345264745,-9.21914834182217,1.0
5.967174217084818,-3.3369749698122315,1.0
5.58079034714679,-3.148080098572609,0.0
-5.851141453303411,-9.30153589534969,1.0
-1.1848736230410277,0.273976736753145,0.0
-3.2322159297850184,-5.556029324308021,1.0
-2.265705315531436,0.4592218787531603,0.0
6.386468891292765,-4.728475096083785,0.0
-1.8265462824857917,0.6312638357922619,0.0
-3.006562001977967,-0.3583326632827906,1.0
-3.8104480886887258,-6.403304470558448,1.0
-2.278493255269617,-0.9243567900964773,1.0
-0.6356768840560962,1.5047557241976794,0.0
1.924808027908227,8.703857169516825,1.0
-1.726371151094402,0.4287639201772149,0.0
-1.6776696767316808,1.1837290752340626,1.0
-1.7314593725692902,1.4976842786034796,1.0
